instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_008946,scale_free,20269865,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V0 V5->V1 V5->V2,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V2 V0-V5 V1-V5,tiered,0.4,True,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V1 V5->V2 V0-V5,V1,V3,6,6,3,1,1,bfs_exact,,V0,V5->V0|V5->V1,V5->V1,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",9.737499999573629e-05,0.000335999999990122,3.108399999973699e-05,5.104199999550474e-05,0.0007649580000048672,6.65000000026339e-05,0.00552287500001114
inst_008947,scale_free,20269866,V0->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2 V5->V4,V0->V4 V3->V2 V3->V4 V4->V2 V5->V2 V5->V4 V0-V3 V1-V3 V3-V5,tiered,0.4,True,V0->V4 V3->V0 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2 V5->V4 V1-V3,V5,V4,11,15,3,1,1,bfs_exact,,V0|V3,V3->V1|V3->V5,V3->V0|V3->V5,6,9,6,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00018779200000551555,0.0008052090000063572,3.2415999996260325e-05,6.824999999821557e-05,0.002110749999999939,0.0001407080000035421,0.010114541999996618
inst_008950,scale_free,20269869,V0->V3 V1->V3 V1->V4 V1->V5 V3->V2 V4->V0 V4->V3 V4->V5 V5->V3,V0->V3 V1->V3 V3->V2 V4->V3 V5->V3 V0-V4 V1-V4 V1-V5 V4-V5,tiered,0.4,True,V0->V3 V1->V3 V3->V2 V4->V0 V4->V3 V5->V3 V1-V4 V1-V5 V4-V5,V0,V3,32,59,5,1,1,bfs_exact,,V1|V4|V5,V1->V4|V1->V5|V4->V0,V4->V0,6,9,5,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00011533400000018901,0.00044524999999850934,2.7791999997361927e-05,0.00014345799999659903,0.0075311669999962305,0.0001388750000046457,0.015493000000006418
inst_008952,scale_free,20269871,V0->V3 V0->V4 V1->V3 V1->V4 V3->V2 V4->V3 V5->V0 V5->V1 V5->V3,V0->V3 V0->V4 V1->V3 V1->V4 V3->V2 V4->V3 V5->V3 V0-V5 V1-V5,tiered,0.4,True,V0->V3 V0->V4 V0->V5 V1->V3 V1->V4 V3->V2 V4->V3 V5->V1 V5->V3,V1,V2,6,6,4,2,2,bfs_exact,,V0|V5,V5->V0|V5->V1,V0->V5,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",8.041599998875881e-05,0.0003169999999954598,3.066600000067865e-05,4.3957999992016994e-05,0.0007314160000078118,9.737499999573629e-05,0.0068934589999969376
inst_008960,scale_free,20269879,V0->V3 V0->V4 V1->V4 V1->V5 V2->V5 V3->V1 V3->V2 V3->V4 V3->V5,V0->V4 V1->V4 V1->V5 V2->V5 V3->V4 V3->V5 V0-V3 V1-V3 V2-V3,tiered,0.4,True,V0->V3 V0->V4 V1->V4 V1->V5 V2->V5 V3->V1 V3->V2 V3->V4 V3->V5,V1,V5,11,15,4,2,2,bfs_exact,,V2|V3,V0->V3|V3->V2,V0->V3|V3->V1,6,9,6,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00011075000000460022,0.0003567920000051572,2.929199999357479e-05,6.399999999473494e-05,0.002050749999995105,0.00016149999999015563,0.014338624999993499
inst_008969,scale_free,20269888,V2->V5 V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V2 V4->V5,V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V2 V4->V5 V2-V5,tiered,0.4,True,V2->V5 V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V2 V4->V5,V2,V5,3,2,2,1,1,bfs_exact,,V3|V4,V2->V5,V2->V5,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",5.133400000545407e-05,0.0002934580000015785,2.491699999040975e-05,2.9625000010469194e-05,0.00024262499999849751,5.004099999439404e-05,0.0033824580000043625
inst_008991,scale_free,20269910,V0->V3 V1->V3 V1->V5 V2->V3 V4->V0 V4->V1 V4->V3 V4->V5 V5->V3,V0->V3 V1->V3 V2->V3 V4->V3 V5->V3 V0-V4 V1-V4 V1-V5 V4-V5,tiered,0.6,True,V0->V3 V1->V3 V2->V3 V4->V1 V4->V3 V5->V1 V5->V3 V0-V4 V4-V5,V1,V3,32,59,6,1,1,bfs_exact,,V0|V2|V4|V5,V4->V0|V4->V1|V4->V5,V4->V1|V5->V1,6,9,5,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",5.999999999062311e-05,0.00047670899999729954,2.9707999999573076e-05,0.00011195800000507461,0.008191416000002505,9.487500000204818e-05,0.018135541000006583
inst_008992,scale_free,20269911,V0->V3 V2->V3 V2->V4 V2->V5 V3->V1 V3->V5 V4->V0 V4->V3 V4->V5,V0->V3 V2->V3 V2->V5 V3->V1 V3->V5 V4->V3 V4->V5 V0-V4 V2-V4,tiered,0.6,True,V0->V3 V2->V3 V2->V5 V3->V1 V3->V5 V4->V0 V4->V2 V4->V3 V4->V5,V0,V3,6,6,2,1,1,bfs_exact,,V2|V4,V2->V4|V4->V0,V4->V0|V4->V2,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.0001885000000072523,0.00019654200001184563,3.308299999105202e-05,4.104200000654146e-05,0.0007662919999944506,7.670899999823177e-05,0.008973709000002827
inst_009001,scale_free,20269920,V0->V3 V1->V3 V1->V4 V2->V3 V2->V4 V3->V6 V4->V3 V4->V6 V5->V1 V5->V2 V5->V3 V5->V6,V0->V3 V1->V3 V1->V4 V2->V3 V2->V4 V3->V6 V4->V3 V4->V6 V5->V3 V5->V6 V1-V5 V2-V5,omit,0.2,True,V0->V3 V1->V3 V1->V4 V2->V3 V2->V4 V3->V6 V4->V3 V4->V6 V5->V1 V5->V2 V5->V3 V5->V6,V1,V3,6,6,2,1,1,bfs_exact,,V0|V2|V5,V5->V1|V5->V2,V5->V1|V5->V2,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",9.44580000066253e-05,0.0002824999999972988,1.3707999997336628e-05,5.120899999155881e-05,0.0009230000000002292,0.00010991700000317906,0.011033333000000312
inst_009002,scale_free,20269921,V0->V3 V0->V5 V1->V3 V3->V2 V3->V5 V3->V6 V4->V0 V4->V1 V4->V3 V4->V5 V5->V6 V6->V2,V0->V3 V0->V5 V1->V3 V3->V2 V3->V5 V3->V6 V4->V3 V4->V5 V5->V6 V6->V2 V0-V4 V1-V4,omit,0.2,True,V0->V3 V0->V5 V1->V3 V3->V2 V3->V5 V3->V6 V4->V0 V4->V1 V4->V3 V4->V5 V5->V6 V6->V2,V1,V5,6,6,2,1,1,bfs_exact,,V0|V4,V4->V0|V4->V1,V4->V0|V4->V1,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00035125000000846285,0.00036229100000184644,1.4167000003340036e-05,4.933300000686813e-05,0.0008404999999953588,7.750000000328328e-05,0.008398124999999368
inst_009006,scale_free,20269925,V0->V3 V0->V5 V0->V6 V2->V3 V3->V1 V3->V6 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V5->V1,V0->V3 V0->V6 V2->V3 V3->V1 V3->V6 V4->V1 V4->V3 V4->V6 V5->V1 V0-V4 V0-V5 V4-V5,omit,0.2,True,V0->V3 V0->V5 V0->V6 V2->V3 V3->V1 V3->V6 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V5->V1,V5,V1,19,30,6,1,1,bfs_exact,,V3|V4,V0->V5|V4->V0,V0->V5|V4->V0,7,12,9,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00019366700000489345,0.0008561249999985421,1.3583999987076822e-05,6.637500000294949e-05,0.0035393750000025648,0.00017183299999601331,0.01885545799999022
inst_009009,scale_free,20269928,V0->V3 V0->V6 V1->V3 V1->V4 V2->V3 V4->V0 V4->V3 V4->V6 V5->V0 V5->V1 V5->V3 V6->V3,V0->V3 V0->V6 V1->V3 V2->V3 V4->V0 V4->V3 V4->V6 V5->V0 V5->V3 V6->V3 V1-V4 V1-V5,omit,0.2,True,V0->V3 V0->V6 V1->V3 V1->V4 V2->V3 V4->V0 V4->V3 V4->V6 V5->V0 V5->V1 V5->V3 V6->V3,V4,V6,6,6,4,2,2,bfs_exact,,V5,V1->V4|V5->V1,V1->V4|V5->V1,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,3,"{""m_attach"": 3}",0.00012041600000145536,0.000315666999995301,1.5791000009812706e-05,5.391599999882146e-05,0.0009582499999964966,0.00011333300000160307,0.01225945800000261
inst_009010,scale_free,20269929,V0->V3 V0->V6 V1->V3 V1->V4 V1->V5 V3->V2 V3->V4 V3->V5 V4->V2 V4->V6 V5->V4 V6->V2,V0->V3 V0->V6 V1->V3 V1->V4 V1->V5 V3->V2 V3->V4 V3->V5 V4->V2 V4->V6 V6->V2 V4-V5,omit,0.2,True,V0->V3 V0->V6 V1->V3 V1->V4 V1->V5 V3->V2 V3->V4 V3->V5 V4->V2 V4->V6 V5->V4 V6->V2,V4,V6,3,2,2,-1,-1,bfs_exact,,V0,V5->V4,V5->V4,7,12,11,1,1,2,1,2,1,1.0,True,-1,-1,-1,-1,"{""m_attach"": 3}",0.0002060420000020713,0.000541541000004031,1.4041000000020176e-05,3.5791000001950124e-05,0.00029154199999936736,8.46669999958749e-05,0.005394082999998773
inst_009013,scale_free,20269932,V0->V4 V0->V5 V1->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V4->V1 V6->V1 V6->V5,V0->V5 V1->V5 V3->V1 V3->V5 V4->V1 V6->V1 V6->V5 V0-V3 V0-V4 V2-V3 V3-V4 V3-V6,omit,0.2,True,V0->V4 V0->V5 V1->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V1 V6->V1 V6->V5 V3-V6,V0,V4,55,122,7,1,1,bfs_exact,,V3,V0->V4|V3->V0|V3->V2|V3->V6,V0->V4|V3->V0|V3->V2,7,12,7,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00016129200000136734,0.0006517079999923681,1.4540999998757798e-05,0.00014324999999359989,0.025800166999999874,0.00018125000001134595,0.03630187500000659
inst_009015,scale_free,20269934,V1->V4 V2->V3 V2->V6 V3->V0 V3->V1 V3->V4 V3->V5 V3->V6 V4->V0 V4->V6 V5->V0 V5->V4,V1->V4 V2->V6 V3->V0 V3->V4 V3->V6 V4->V0 V4->V6 V5->V0 V5->V4 V1-V3 V2-V3 V3-V5,omit,0.2,True,V1->V4 V2->V6 V3->V0 V3->V1 V3->V4 V3->V5 V3->V6 V4->V0 V4->V6 V5->V0 V5->V4 V2-V3,V1,V6,11,15,3,1,1,bfs_exact,,V2|V3|V5,V3->V1|V3->V5,V3->V1|V3->V5,7,12,9,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.0002648749999991651,0.0004346249999969132,1.8457999999554886e-05,8.55420000078766e-05,0.0026116250000001173,0.00017070900000248912,0.01628395899999191
inst_009017,scale_free,20269936,V0->V6 V2->V3 V2->V5 V2->V6 V3->V0 V3->V1 V3->V6 V4->V0 V4->V2 V4->V3 V4->V5 V5->V3,V0->V6 V2->V6 V3->V6 V0-V3 V0-V4 V1-V3 V2-V3 V2-V4 V2-V5 V3-V4 V3-V5 V4-V5,omit,0.2,True,V0->V6 V2->V3 V2->V5 V2->V6 V3->V0 V3->V1 V3->V6 V4->V0 V4->V2 V4->V3 V4->V5 V5->V3,V2,V1,646,2130,14,1,1,bfs_exact,,V4,V2->V5|V3->V0|V3->V1|V4->V0|V4->V2|V4->V5|V5->V3,V2->V5|V3->V0|V3->V1|V4->V0|V4->V2|V5->V3,7,12,3,9,1,6,9,6,9,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.00014274999999486226,0.00168279199999688,1.7999999997186933e-05,0.0002550829999989901,2.798831708999998,0.00035054100000309063,0.16964270900000145
inst_009018,scale_free,20269937,V1->V4 V3->V0 V3->V1 V3->V2 V3->V4 V4->V2 V4->V6 V5->V1 V5->V2 V5->V4 V5->V6 V6->V2,V3->V1 V3->V2 V3->V4 V4->V2 V4->V6 V5->V1 V5->V2 V5->V4 V5->V6 V6->V2 V0-V3 V1-V4,omit,0.2,True,V1->V4 V3->V0 V3->V1 V3->V2 V3->V4 V4->V2 V4->V6 V5->V1 V5->V2 V5->V4 V5->V6 V6->V2,V1,V2,9,12,4,1,1,bfs_exact,,V3|V5,V1->V4|V3->V0,V1->V4|V3->V0,7,12,10,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00017533300000138752,0.00034766599999613845,2.2665999992455e-05,5.4082999994875536e-05,0.0013299170000067306,0.0001825419999903488,0.012196375000002035
inst_009020,scale_free,20269939,V1->V3 V1->V4 V1->V5 V2->V5 V3->V0 V3->V2 V3->V4 V3->V6 V4->V2 V4->V5 V4->V6 V6->V2,V1->V5 V2->V5 V4->V5 V0-V3 V1-V3 V1-V4 V2-V3 V2-V4 V2-V6 V3-V4 V3-V6 V4-V6,omit,0.2,True,V1->V4 V1->V5 V2->V5 V3->V2 V3->V4 V3->V6 V4->V2 V4->V5 V4->V6 V6->V2 V0-V3 V1-V3,V2,V5,646,2130,16,3,3,bfs_exact,,V1|V4,V1->V4|V3->V2|V3->V4|V3->V6|V4->V2|V4->V6|V6->V2,V1->V4|V3->V2|V3->V4|V4->V2|V4->V6|V6->V2,7,12,3,9,1,6,9,6,9,0.6,True,3,3,3,3,"{""m_attach"": 3}",0.00015041700000040237,0.0029260419999985743,2.166699999861521e-05,0.0003459590000005619,2.8548867089999987,0.0024890830000003916,0.2944704159999958
inst_009026,scale_free,20269945,V0->V3 V2->V3 V2->V5 V3->V1 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V5->V1 V6->V3 V6->V5,V0->V3 V2->V3 V2->V5 V3->V1 V4->V1 V4->V3 V4->V5 V5->V1 V6->V3 V6->V5 V0-V4 V4-V6,omit,0.2,True,V0->V3 V2->V3 V2->V5 V3->V1 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V5->V1 V6->V3 V6->V5,V6,V1,6,6,2,1,1,bfs_exact,,V0|V2|V4,V4->V0|V4->V6,V4->V0|V4->V6,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",9.82910000004722e-05,0.0006376250000101891,2.316599999119262e-05,5.533399999535504e-05,0.0009388750000027812,0.00013804200000322453,0.008223708000002716
inst_009037,scale_free,20269956,V0->V3 V0->V6 V1->V3 V1->V4 V2->V3 V2->V4 V2->V5 V2->V6 V3->V4 V3->V6 V5->V3 V5->V4,V0->V3 V0->V6 V1->V3 V1->V4 V2->V3 V2->V4 V2->V6 V3->V4 V3->V6 V5->V3 V5->V4 V2-V5,omit,0.4,True,V0->V3 V0->V6 V1->V3 V1->V4 V2->V3 V2->V4 V2->V5 V2->V6 V3->V4 V3->V6 V5->V3 V5->V4,V5,V3,3,2,2,1,1,bfs_exact,,V0|V1|V2,V2->V5,V2->V5,7,12,11,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00011187500000175987,0.00022316700000146739,1.2249999997493433e-05,3.716700000211404e-05,0.0003159160000052452,5.608400000767233e-05,0.004162374999992835
inst_009052,scale_free,20269971,V0->V6 V2->V3 V2->V4 V2->V5 V2->V6 V3->V0 V3->V1 V3->V4 V3->V5 V4->V0 V4->V6 V5->V0,V0->V6 V2->V6 V3->V0 V4->V0 V4->V6 V5->V0 V1-V3 V2-V3 V2-V4 V2-V5 V3-V4 V3-V5,omit,0.4,True,V0->V6 V2->V3 V2->V4 V2->V5 V2->V6 V3->V0 V3->V1 V3->V5 V4->V0 V4->V6 V5->V0 V3-V4,V5,V6,86,202,7,1,1,bfs_exact,,V2|V3|V4,V2->V3|V2->V4|V2->V5|V3->V1|V3->V5,V2->V3|V2->V4|V3->V5,7,12,6,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.00016058299999599512,0.00106937500000015,1.6375000001289663e-05,0.00015216699999598404,0.061937666999995145,0.00029858300000285,0.05813100000000304
inst_009056,scale_free,20269975,V0->V4 V0->V6 V1->V4 V1->V6 V2->V4 V3->V0 V3->V1 V3->V2 V3->V5 V3->V6 V5->V1 V5->V2,V0->V4 V0->V6 V1->V4 V1->V6 V2->V4 V3->V6 V0-V3 V1-V3 V1-V5 V2-V3 V2-V5 V3-V5,omit,0.4,True,V0->V4 V0->V6 V1->V4 V1->V6 V2->V4 V3->V1 V3->V2 V3->V5 V3->V6 V5->V1 V0-V3 V2-V5,V5,V6,86,202,8,1,1,bfs_exact,,V0|V3,V3->V0|V3->V2|V3->V5|V5->V1|V5->V2,V3->V2|V3->V5|V5->V1,7,12,6,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.0001237909999929343,0.0014915830000035157,2.0166999988191492e-05,0.00019370799999762767,0.06105033400000082,0.00020408299999985502,0.06108787499999835
inst_009068,scale_free,20269987,V0->V4 V0->V5 V0->V6 V2->V4 V2->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V6->V2,V0->V4 V0->V5 V2->V4 V2->V5 V3->V4 V3->V5 V0-V3 V0-V6 V1-V3 V2-V3 V2-V6 V3-V6,omit,0.6,True,V0->V4 V0->V5 V0->V6 V2->V4 V2->V5 V3->V0 V3->V2 V3->V4 V3->V5 V3->V6 V6->V2 V1-V3,V0,V6,86,202,9,1,1,bfs_exact,,V3,V0->V6|V3->V0|V3->V2|V3->V6|V6->V2,V0->V6|V3->V0,7,12,6,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.00017579200000739093,0.0008369170000008808,1.512500000444561e-05,0.0001660829999963198,0.06232604199999514,0.00020833300000333566,0.05202054200000816
inst_009081,scale_free,20270000,V1->V4 V1->V5 V1->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V2 V4->V5 V6->V2 V6->V5,V1->V5 V3->V2 V3->V5 V4->V2 V4->V5 V6->V2 V6->V5 V0-V3 V1-V3 V1-V4 V1-V6 V3-V4,omit,0.6,True,V1->V4 V1->V5 V1->V6 V3->V1 V3->V2 V3->V4 V3->V5 V4->V2 V4->V5 V6->V2 V6->V5 V0-V3,V6,V5,49,100,7,2,2,bfs_exact,,V1|V3|V4,V1->V4|V3->V0|V3->V1|V3->V4,V1->V4|V3->V1,7,12,7,5,1,5,5,5,5,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00011191699999812954,0.002307458999993628,1.6165999994655067e-05,0.00012237500000367163,0.022155917000006298,0.0005845000000022083,0.04725845799998751
inst_009085,scale_free,20270004,V0->V3 V0->V4 V0->V5 V0->V6 V2->V4 V3->V1 V3->V2 V3->V4 V3->V6 V5->V2 V5->V4 V5->V6,V0->V4 V0->V6 V2->V4 V3->V2 V3->V4 V3->V6 V5->V2 V5->V4 V5->V6 V0-V3 V0-V5 V1-V3,omit,0.6,True,V0->V3 V0->V4 V0->V6 V2->V4 V3->V1 V3->V2 V3->V4 V3->V6 V5->V2 V5->V4 V5->V6 V0-V5,V3,V6,10,12,5,1,1,bfs_exact,,V0|V5,V0->V3|V0->V5,V0->V3,7,12,9,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00010029199999905813,0.0003048330000012811,1.6458999994029e-05,8.587499999634929e-05,0.002264417000006347,0.0001331659999976864,0.012459542000001989
inst_009086,scale_free,20270005,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V4->V3 V5->V2 V5->V3 V5->V4 V6->V3 V6->V4 V6->V5,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V4->V3 V5->V3 V5->V4 V6->V3 V6->V4 V2-V5 V5-V6,omit,0.6,True,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V4->V3 V5->V2 V5->V3 V5->V4 V6->V3 V6->V4 V6->V5,V2,V4,6,6,4,2,2,bfs_exact,,V0|V5|V6,V5->V2|V6->V5,V6->V5,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",8.5333000001242e-05,0.00043162500000448745,1.7583999991188648e-05,5.304200000466608e-05,0.0010361669999952028,7.854199999712819e-05,0.008067166999992992
inst_009090,scale_free,20270009,V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V1 V4->V2 V4->V6 V5->V1 V5->V2 V6->V0 V6->V1,V3->V0 V3->V1 V3->V2 V4->V1 V4->V2 V5->V1 V5->V2 V6->V0 V6->V1 V3-V4 V3-V5 V4-V6,flip,0.2,True,V3->V0 V3->V1 V3->V2 V3->V4 V4->V1 V4->V2 V4->V6 V5->V1 V5->V2 V6->V0 V6->V1 V3-V5,V6,V0,10,12,5,2,2,bfs_exact,,V3,V3->V4|V4->V6,V3->V4|V4->V6,7,12,9,3,1,4,3,4,3,0.5,True,2,2,2,3,"{""m_attach"": 3}",0.00010512500000459113,0.0005162920000003623,1.3292000005549198e-05,0.00019199999999841566,0.002484624999993912,0.00019154200001025856,0.0213119579999983
inst_009094,scale_free,20270013,V0->V4 V1->V3 V1->V6 V2->V4 V3->V0 V3->V2 V3->V4 V5->V2 V5->V3 V5->V4 V6->V2 V6->V4,V0->V4 V1->V3 V2->V4 V3->V0 V3->V2 V3->V4 V5->V2 V5->V3 V5->V4 V6->V2 V6->V4 V1-V6,flip,0.2,True,V0->V4 V1->V3 V1->V6 V2->V4 V3->V0 V3->V2 V3->V4 V5->V2 V5->V3 V5->V4 V6->V2 V6->V4,V6,V2,3,2,2,1,1,bfs_exact,,V3|V5,V1->V6,V1->V6,7,12,11,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",8.27499999900283e-05,0.0003710839999939708,1.762500001234457e-05,3.9375000000063665e-05,0.000323625000007155,5.954200000246601e-05,0.004110709000002544
inst_009096,scale_free,20270015,V0->V4 V0->V5 V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V4->V5 V6->V0 V6->V5,V0->V4 V0->V5 V2->V4 V3->V4 V3->V5 V4->V5 V6->V5 V0-V3 V0-V6 V1-V3 V2-V3 V3-V6,flip,0.2,True,V0->V3 V0->V4 V0->V5 V2->V4 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V6->V0 V6->V3 V6->V5,V0,V5,55,122,8,1,1,bfs_exact,,V6,V3->V0|V3->V1|V3->V2|V6->V0,V0->V3|V3->V1|V3->V2|V6->V0,7,12,7,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00021312500000192358,0.002287166999991541,2.1042000000193184e-05,0.00015137500000150794,0.025596249999992438,0.00011516600000049948,0.04092241700000443
inst_009109,scale_free,20270028,V0->V3 V0->V4 V2->V3 V3->V1 V3->V4 V4->V1 V5->V2 V5->V3 V5->V4 V5->V6 V6->V3 V6->V4,V0->V3 V0->V4 V2->V3 V3->V1 V3->V4 V4->V1 V5->V3 V5->V4 V6->V3 V6->V4 V2-V5 V5-V6,flip,0.2,True,V0->V3 V0->V4 V2->V3 V3->V1 V3->V4 V4->V1 V5->V2 V5->V3 V5->V4 V5->V6 V6->V3 V6->V4,V2,V1,6,6,2,1,1,bfs_exact,,V0|V5|V6,V5->V2|V5->V6,V5->V2|V5->V6,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00014708300000165764,0.00031916599999703976,1.8834000002243556e-05,5.883299999709379e-05,0.0009108330000060505,0.00011108299999307292,0.011065792000010788
inst_009114,scale_free,20270033,V1->V5 V2->V3 V3->V0 V3->V1 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V6->V1 V6->V5,V2->V3 V3->V0 V3->V1 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V6->V1 V6->V5 V1-V5 V4-V6,flip,0.2,True,V1->V5 V2->V3 V3->V0 V3->V1 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V4->V6 V6->V1 V6->V5,V1,V5,9,12,4,1,1,bfs_exact,,V3|V4|V6,V1->V5|V4->V6,V1->V5|V4->V6,7,12,10,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00019933299999763676,0.0007963750000072878,1.558299999260271e-05,5.2375000009874384e-05,0.001240166999991743,0.00019925000000853288,0.012100000000003774
inst_009120,scale_free,20270039,V0->V3 V3->V1 V3->V2 V4->V0 V4->V1 V4->V3 V5->V0 V5->V1 V5->V4 V6->V0 V6->V1 V6->V5,V0->V3 V3->V1 V3->V2 V4->V0 V4->V1 V4->V3 V5->V0 V5->V1 V6->V0 V6->V1 V4-V5 V5-V6,flip,0.4,True,V0->V3 V3->V1 V3->V2 V4->V0 V4->V1 V4->V3 V5->V0 V5->V1 V5->V4 V5->V6 V6->V0 V6->V1,V4,V2,6,6,2,1,1,bfs_exact,,V5|V6,V5->V4|V6->V5,V5->V4|V5->V6,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00018333299999540031,0.00024475000000734326,1.2832999999545791e-05,5.2834000001666936e-05,0.0008982909999986077,0.00010849999999607007,0.01117687499998965
inst_009122,scale_free,20270041,V0->V3 V1->V3 V1->V5 V2->V3 V2->V6 V3->V6 V4->V0 V4->V1 V4->V3 V4->V6 V5->V0 V5->V3,V0->V3 V1->V3 V2->V3 V2->V6 V3->V6 V4->V0 V4->V3 V4->V6 V5->V0 V5->V3 V1-V4 V1-V5,flip,0.4,True,V0->V3 V1->V3 V1->V4 V1->V5 V2->V3 V2->V6 V3->V6 V4->V0 V4->V3 V4->V6 V5->V0 V5->V3,V1,V0,6,6,2,1,1,bfs_exact,,,V1->V5|V4->V1,V1->V4|V1->V5,7,12,10,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",9.645800000157578e-05,0.00022745799999768224,1.675000000034288e-05,5.1042000009715593e-05,0.0009287919999962924,0.00010558300000695908,0.008270167000006268
